"timestamp","voltage"
"2022-09-23T13:54:23.527552","-0.0002603"
"2022-09-23T13:54:27.550034","-0.0002606"
"2022-09-23T13:54:31.573330","-0.0002609"
"2022-09-23T13:54:35.594160","-0.0002608"
"2022-09-23T13:54:39.613899","-0.0002605"
"2022-09-23T13:54:43.642493","-0.0002603"
"2022-09-23T13:54:47.658612","-0.0002609"
"2022-09-23T13:54:51.687624","-0.0002601"
"2022-09-23T13:54:55.714173","-0.0002606"
"2022-09-23T13:54:59.731778","-0.0002606"
"2022-09-23T13:55:03.755569","-0.0002612"
"2022-09-23T13:55:07.781759","-0.0002623"
"2022-09-23T13:55:11.803064","-0.0002608"
"2022-09-23T13:55:15.831608","-0.0002593"
"2022-09-23T13:55:19.855130","-0.0002599"
"2022-09-23T13:55:23.873624","-0.0002615"
"2022-09-23T13:55:27.901985","-0.0002618"
"2022-09-23T13:55:31.918129","-0.0002591"
"2022-09-23T13:55:35.948916","-0.000261"
"2022-09-23T13:55:39.968980","-0.0002615"
"2022-09-23T13:55:43.994331","-0.000262"
"2022-09-23T13:55:48.013582","-0.0002625"
"2022-09-23T13:55:52.042590","-0.0002622"
"2022-09-23T13:55:56.059981","-0.0002624"
"2022-09-23T13:56:00.083636","-0.0002622"
"2022-09-23T13:56:04.110921","-0.000262"
"2022-09-23T13:56:08.132977","-0.0002617"
"2022-09-23T13:56:12.153176","-0.0002623"
"2022-09-23T13:56:16.180560","-0.000263"
"2022-09-23T13:56:20.205408","-0.0002629"
"2022-09-23T13:56:24.231686","-0.0002635"
"2022-09-23T13:56:28.248371","-0.0002628"
"2022-09-23T13:56:32.279541","-0.0002634"
"2022-09-23T13:56:36.297230","-0.0002631"
"2022-09-23T13:56:40.317875","-0.0002631"
"2022-09-23T13:56:44.350178","-0.0002643"
"2022-09-23T13:56:48.370182","-0.0002634"
"2022-09-23T13:56:52.393910","-0.0002653"
"2022-09-23T13:56:56.420789","-0.0002639"
"2022-09-23T13:57:00.439732","-0.0002645"
"2022-09-23T13:57:04.465626","-0.0002644"
"2022-09-23T13:57:08.489683","-0.0002636"
"2022-09-23T13:57:12.508657","-0.0002636"
"2022-09-23T13:57:16.529928","-0.0002644"
"2022-09-23T13:57:20.560052","-0.1524132"
"2022-09-23T13:57:24.586510","-0.2468857"
"2022-09-23T13:57:28.600756","-0.247169"
"2022-09-23T13:57:32.631638","-0.2471723"
"2022-09-23T13:57:36.651428","-0.2471733"
"2022-09-23T13:57:40.681464","-0.2471738"
"2022-09-23T13:57:44.699934","-0.2471739"
"2022-09-23T13:57:48.724281","-0.2471748"
"2022-09-23T13:57:52.752665","-0.2471741"
"2022-09-23T13:57:56.774708","-0.2471746"
"2022-09-23T13:58:00.794482","-0.2471739"
"2022-09-23T13:58:04.817835","-0.2471755"
"2022-09-23T13:58:08.843959","-0.247175"
"2022-09-23T13:58:12.862110","-0.2471762"
"2022-09-23T13:58:16.889667","-0.2471751"
"2022-09-23T13:58:20.917533","-0.2471758"
"2022-09-23T13:58:24.936454","-0.2471755"
"2022-09-23T13:58:28.964570","-0.2471748"
"2022-09-23T13:58:32.979830","-0.247176"
"2022-09-23T13:58:37.005002","-0.2471746"
"2022-09-23T13:58:41.031862","-0.2471763"
"2022-09-23T13:58:45.056088","-0.2471775"
"2022-09-23T13:58:49.081411","-0.2471757"
"2022-09-23T13:58:53.107230","-0.2471758"
"2022-09-23T13:58:57.121790","-0.2471764"
"2022-09-23T13:59:01.154018","-0.2471752"
"2022-09-23T13:59:05.175773","-0.2471744"
"2022-09-23T13:59:09.199092","-0.2471742"
"2022-09-23T13:59:13.221817","-0.247175"
"2022-09-23T13:59:17.243687","-0.2471745"
"2022-09-23T13:59:21.270817","-0.247174"
"2022-09-23T13:59:25.294204","-0.2471746"
"2022-09-23T13:59:29.316959","-0.2471731"
"2022-09-23T13:59:33.341179","-0.2471734"
"2022-09-23T13:59:37.367430","-0.2471731"
"2022-09-23T13:59:41.388957","-0.2471728"
"2022-09-23T13:59:45.412426","-0.2471737"
"2022-09-23T13:59:49.431019","-0.247173"
"2022-09-23T13:59:53.452263","-0.2471728"
"2022-09-23T13:59:57.480097","-0.2471706"
"2022-09-23T14:00:01.502401","-0.2471726"
"2022-09-23T14:00:05.527552","-0.2471709"
"2022-09-23T14:00:09.555981","-0.2471714"
"2022-09-23T14:00:13.578677","-0.247172"
"2022-09-23T14:00:17.594418","-0.2471745"
"2022-09-23T14:00:21.616844","-0.3930057"
"2022-09-23T14:00:25.645029","-0.4938392"
"2022-09-23T14:00:29.674065","-0.4940823"
"2022-09-23T14:00:33.693923","-0.4940838"
"2022-09-23T14:00:37.716199","-0.4940826"
"2022-09-23T14:00:41.743819","-0.4940836"
"2022-09-23T14:00:45.765870","-0.494085"
"2022-09-23T14:00:49.791181","-0.4940844"
"2022-09-23T14:00:53.810071","-0.4940848"
"2022-09-23T14:00:57.837946","-0.4940853"
"2022-09-23T14:01:01.857904","-0.494086"
"2022-09-23T14:01:05.882377","-0.4940872"
"2022-09-23T14:01:09.901566","-0.4940871"
"2022-09-23T14:01:13.931960","-0.4940855"
"2022-09-23T14:01:17.952271","-0.4940858"
"2022-09-23T14:01:21.976431","-0.4940854"
"2022-09-23T14:01:26.003057","-0.4940849"
"2022-09-23T14:01:30.021227","-0.4940875"
"2022-09-23T14:01:34.049582","-0.4940861"
"2022-09-23T14:01:38.067629","-0.4940878"
"2022-09-23T14:01:42.097328","-0.4940879"
"2022-09-23T14:01:46.119362","-0.4940865"
"2022-09-23T14:01:50.136642","-0.4940885"
"2022-09-23T14:01:54.167736","-0.4940878"
"2022-09-23T14:01:58.187450","-0.4940883"
"2022-09-23T14:02:02.208429","-0.4940873"
"2022-09-23T14:02:06.235587","-0.4940876"
"2022-09-23T14:02:10.264059","-0.4940869"
"2022-09-23T14:02:14.278719","-0.4940868"
"2022-09-23T14:02:18.309740","-0.4940865"
"2022-09-23T14:02:22.335397","-0.4940867"
"2022-09-23T14:02:26.352104","-0.4940871"
"2022-09-23T14:02:30.374819","-0.4940872"
"2022-09-23T14:02:34.404395","-0.4940877"
"2022-09-23T14:02:38.422944","-0.494088"
"2022-09-23T14:02:42.445548","-0.4940867"
"2022-09-23T14:02:46.473780","-0.4940876"
"2022-09-23T14:02:50.492394","-0.4940877"
"2022-09-23T14:02:54.523810","-0.4940883"
"2022-09-23T14:02:58.546440","-0.4940873"
"2022-09-23T14:03:02.567321","-0.4940879"
"2022-09-23T14:03:06.596692","-0.4940873"
"2022-09-23T14:03:10.620607","-0.4940885"
"2022-09-23T14:03:14.634966","-0.494088"
"2022-09-23T14:03:18.667617","-0.5066151"
"2022-09-23T14:03:22.691140","-0.7271887"
"2022-09-23T14:03:26.714971","-0.7409699"
"2022-09-23T14:03:30.734287","-0.7409973"
"2022-09-23T14:03:34.762462","-0.740998"
"2022-09-23T14:03:38.780117","-0.7409995"
"2022-09-23T14:03:42.803279","-0.7410001"
"2022-09-23T14:03:46.830912","-0.7409985"
"2022-09-23T14:03:50.851689","-0.7410001"
"2022-09-23T14:03:54.872969","-0.7410022"
"2022-09-23T14:03:58.899280","-0.7410016"
"2022-09-23T14:04:02.921619","-0.7410015"
"2022-09-23T14:04:06.946585","-0.7410003"
"2022-09-23T14:04:10.972686","-0.7409994"
"2022-09-23T14:04:14.999169","-0.7410002"
"2022-09-23T14:04:19.019263","-0.7410008"
"2022-09-23T14:04:23.043945","-0.7409996"
"2022-09-23T14:04:27.062215","-0.7409993"
"2022-09-23T14:04:31.090458","-0.7409996"
"2022-09-23T14:04:35.109433","-0.741"
"2022-09-23T14:04:39.138762","-0.7410002"
"2022-09-23T14:04:43.156587","-0.7409963"
"2022-09-23T14:04:47.180065","-0.7409982"
"2022-09-23T14:04:51.209023","-0.7409977"
"2022-09-23T14:04:55.229979","-0.7409987"
"2022-09-23T14:04:59.257661","-0.7409999"
"2022-09-23T14:05:03.276852","-0.7410005"
"2022-09-23T14:05:07.306707","-0.7409994"
"2022-09-23T14:05:11.329227","-0.7410005"
"2022-09-23T14:05:15.350033","-0.7409997"
"2022-09-23T14:05:19.371162","-0.7410009"
"2022-09-23T14:05:23.396290","-0.7410006"
"2022-09-23T14:05:27.422736","-0.7410012"
"2022-09-23T14:05:31.444225","-0.7410011"
"2022-09-23T14:05:35.469586","-0.7410009"
"2022-09-23T14:05:39.490090","-0.7410015"
"2022-09-23T14:05:43.515830","-0.741001"
"2022-09-23T14:05:47.542977","-0.7410003"
"2022-09-23T14:05:51.566772","-0.7409988"
"2022-09-23T14:05:55.583175","-0.7409999"
"2022-09-23T14:05:59.605782","-0.7410012"
"2022-09-23T14:06:03.637733","-0.7410014"
"2022-09-23T14:06:07.661219","-0.7410027"
"2022-09-23T14:06:11.675377","-0.7410015"
"2022-09-23T14:06:15.707616","-0.7410013"
"2022-09-23T14:06:19.731981","-0.7902545"
"2022-09-23T14:06:23.751544","-0.983557"
"2022-09-23T14:06:27.774734","-0.9879025"
"2022-09-23T14:06:31.794108","-0.9879122"
"2022-09-23T14:06:35.821660","-0.9879131"
"2022-09-23T14:06:39.850754","-0.9879136"
"2022-09-23T14:06:43.868540","-0.9879134"
"2022-09-23T14:06:47.891108","-0.987914"
"2022-09-23T14:06:51.917129","-0.9879153"
"2022-09-23T14:06:55.943636","-0.9879151"
"2022-09-23T14:06:59.963982","-0.9879156"
"2022-09-23T14:07:03.989219","-0.9879169"
"2022-09-23T14:07:08.012868","-0.9879175"
"2022-09-23T14:07:12.031652","-0.9879167"
"2022-09-23T14:07:16.063231","-0.9879173"
"2022-09-23T14:07:20.083261","-0.9879169"
"2022-09-23T14:07:24.107633","-0.987917"
"2022-09-23T14:07:28.125003","-0.9879168"
"2022-09-23T14:07:32.155815","-0.9879183"
"2022-09-23T14:07:36.173961","-0.9879176"
"2022-09-23T14:07:40.198185","-0.9879177"
"2022-09-23T14:07:44.220994","-0.9879186"
"2022-09-23T14:07:48.250182","-0.9879195"
"2022-09-23T14:07:52.266255","-0.9879183"
"2022-09-23T14:07:56.293936","-0.9879194"
"2022-09-23T14:08:00.315809","-0.9879188"
"2022-09-23T14:08:04.347253","-0.9879201"
"2022-09-23T14:08:08.371935","-0.9879199"
"2022-09-23T14:08:12.392811","-0.9879183"
"2022-09-23T14:08:16.421859","-0.9879187"
"2022-09-23T14:08:20.440042","-0.9879184"
"2022-09-23T14:08:24.461803","-0.9879188"
"2022-09-23T14:08:28.485449","-0.9879189"
"2022-09-23T14:08:32.507519","-0.9879187"
"2022-09-23T14:08:36.530442","-0.9879182"
"2022-09-23T14:08:40.556726","-0.9879173"
"2022-09-23T14:08:44.579994","-0.9879171"
"2022-09-23T14:08:48.603399","-0.987917"
"2022-09-23T14:08:52.628068","-0.9879166"
"2022-09-23T14:08:56.654774","-0.987917"
"2022-09-23T14:09:00.678077","-0.987916"
"2022-09-23T14:09:04.702531","-0.9879175"
"2022-09-23T14:09:08.726367","-0.9879172"
"2022-09-23T14:09:12.743267","-0.9879172"
"2022-09-23T14:09:16.771901","-0.9879174"
"2022-09-23T14:09:20.799851","-1.0929427"
"2022-09-23T14:09:24.820153","-1.2338663"
"2022-09-23T14:09:28.841507","-1.2348249"
"2022-09-23T14:09:32.865083","-1.2348291"
"2022-09-23T14:09:36.893468","-1.2348312"
"2022-09-23T14:09:40.914626","-1.2348338"
"2022-09-23T14:09:44.935903","-1.2348333"
"2022-09-23T14:09:48.962642","-1.2348335"
"2022-09-23T14:09:52.987705","-1.2348324"
"2022-09-23T14:09:57.006421","-1.2348316"
"2022-09-23T14:10:01.031251","-1.2348333"
"2022-09-23T14:10:05.050320","-1.2348322"
"2022-09-23T14:10:09.074644","-1.2348314"
"2022-09-23T14:10:13.102922","-1.2348313"
"2022-09-23T14:10:17.127096","-1.2348316"
"2022-09-23T14:10:21.148927","-1.2348318"
"2022-09-23T14:10:25.172572","-1.2348314"
"2022-09-23T14:10:29.193892","-1.2348321"
"2022-09-23T14:10:33.215000","-1.2348301"
"2022-09-23T14:10:37.243139","-1.2348309"
"2022-09-23T14:10:41.262632","-1.2348324"
"2022-09-23T14:10:45.290819","-1.2348311"
"2022-09-23T14:10:49.316170","-1.2348303"
"2022-09-23T14:10:53.336323","-1.2348302"
"2022-09-23T14:10:57.358412","-1.2348307"
"2022-09-23T14:11:01.387649","-1.2348311"
"2022-09-23T14:11:05.412127","-1.2348306"
"2022-09-23T14:11:09.427455","-1.2348308"
"2022-09-23T14:11:13.453182","-1.2348301"
"2022-09-23T14:11:17.482365","-1.2348298"
"2022-09-23T14:11:21.500366","-1.2348304"
"2022-09-23T14:11:25.528749","-1.234829"
"2022-09-23T14:11:29.551789","-1.2348307"
"2022-09-23T14:11:33.574978","-1.2348307"
"2022-09-23T14:11:37.595184","-1.2348304"
"2022-09-23T14:11:41.622247","-1.2348317"
"2022-09-23T14:11:45.644622","-1.2348313"
"2022-09-23T14:11:49.672061","-1.2348303"
"2022-09-23T14:11:53.691748","-1.2348312"
"2022-09-23T14:11:57.717101","-1.2348304"
"2022-09-23T14:12:01.735698","-1.2348294"
"2022-09-23T14:12:05.764201","-1.2348303"
"2022-09-23T14:12:09.790886","-1.2348304"
"2022-09-23T14:12:13.806288","-1.2348303"
"2022-09-23T14:12:17.835242","-1.2348304"
"2022-09-23T14:12:21.853555","-1.3825629"
"2022-09-23T14:12:25.888487","-1.4814238"
"2022-09-23T14:12:29.914062","-1.4817404"
"2022-09-23T14:12:33.929114","-1.4817435"
"2022-09-23T14:12:37.961206","-1.4817438"
"2022-09-23T14:12:41.983100","-1.4817441"
"2022-09-23T14:12:45.998853","-1.4817454"
"2022-09-23T14:12:50.031666","-1.4817453"
"2022-09-23T14:12:54.057985","-1.4817448"
"2022-09-23T14:12:58.084039","-1.4817453"
"2022-09-23T14:13:02.102634","-1.4817445"
"2022-09-23T14:13:06.127801","-1.4817448"
"2022-09-23T14:13:10.146514","-1.4817464"
"2022-09-23T14:13:14.177637","-1.4817465"
"2022-09-23T14:13:18.196412","-1.4817451"
"2022-09-23T14:13:22.216548","-1.4817454"
"2022-09-23T14:13:26.249680","-1.4817456"
"2022-09-23T14:13:30.274028","-1.4817458"
"2022-09-23T14:13:34.290305","-1.4817453"
"2022-09-23T14:13:38.319250","-1.4817455"
"2022-09-23T14:13:42.340221","-1.4817451"
"2022-09-23T14:13:46.362566","-1.481745"
"2022-09-23T14:13:50.389469","-1.4817454"
"2022-09-23T14:13:54.408146","-1.4817448"
"2022-09-23T14:13:58.434069","-1.4817453"
"2022-09-23T14:14:02.461190","-1.4817448"
"2022-09-23T14:14:06.486101","-1.4817462"
"2022-09-23T14:14:10.507200","-1.4817457"
"2022-09-23T14:14:14.533816","-1.4817471"
"2022-09-23T14:14:18.550056","-1.4817462"
"2022-09-23T14:14:22.578931","-1.4817462"
"2022-09-23T14:14:26.600552","-1.4817465"
"2022-09-23T14:14:30.625753","-1.4817458"
"2022-09-23T14:14:34.647530","-1.4817476"
"2022-09-23T14:14:38.670897","-1.4817463"
"2022-09-23T14:14:42.691377","-1.481747"
"2022-09-23T14:14:46.714267","-1.481747"
"2022-09-23T14:14:50.736310","-1.4817468"
"2022-09-23T14:14:54.762933","-1.4817471"
"2022-09-23T14:14:58.784503","-1.4817454"
"2022-09-23T14:15:02.811570","-1.481745"
"2022-09-23T14:15:06.836776","-1.4817453"
"2022-09-23T14:15:10.859279","-1.4817465"
"2022-09-23T14:15:14.880877","-1.4817468"
"2022-09-23T14:15:18.905903","-1.4817467"
"2022-09-23T14:15:22.926340","-1.6800602"
"2022-09-23T14:15:26.954243","-1.7285669"
"2022-09-23T14:15:30.973773","-1.7286558"
"2022-09-23T14:15:34.998262","-1.7286572"
"2022-09-23T14:15:39.026473","-1.728657"
"2022-09-23T14:15:43.046605","-1.7286584"
"2022-09-23T14:15:47.069371","-1.7286592"
"2022-09-23T14:15:51.097251","-1.7286588"
"2022-09-23T14:15:55.119847","-1.7286578"
"2022-09-23T14:15:59.139078","-1.7286576"
"2022-09-23T14:16:03.170947","-1.7286578"
"2022-09-23T14:16:07.192486","-1.7286582"
"2022-09-23T14:16:11.217367","-1.7286578"
"2022-09-23T14:16:15.236394","-1.7286577"
"2022-09-23T14:16:19.262385","-1.7286579"
"2022-09-23T14:16:23.281052","-1.7286582"
"2022-09-23T14:16:27.303886","-1.7286576"
"2022-09-23T14:16:31.335860","-1.7286575"
"2022-09-23T14:16:35.358552","-1.7286568"
"2022-09-23T14:16:39.376491","-1.7286571"
"2022-09-23T14:16:43.406962","-1.7286592"
"2022-09-23T14:16:47.430416","-1.7286601"
"2022-09-23T14:16:51.446884","-1.7286583"
"2022-09-23T14:16:55.471742","-1.728659"
"2022-09-23T14:16:59.491962","-1.7286598"
"2022-09-23T14:17:03.517317","-1.7286598"
"2022-09-23T14:17:07.544614","-1.7286601"
"2022-09-23T14:17:11.568739","-1.7286599"
"2022-09-23T14:17:15.590041","-1.7286604"
"2022-09-23T14:17:19.610824","-1.7286596"
"2022-09-23T14:17:23.635686","-1.728659"
"2022-09-23T14:17:27.666217","-1.7286604"
"2022-09-23T14:17:31.689059","-1.7286607"
"2022-09-23T14:17:35.709310","-1.7286617"
"2022-09-23T14:17:39.738060","-1.7286612"
"2022-09-23T14:17:43.756988","-1.7286612"
"2022-09-23T14:17:47.779468","-1.7286601"
"2022-09-23T14:17:51.802371","-1.7286604"
"2022-09-23T14:17:55.827117","-1.72866"
"2022-09-23T14:17:59.847076","-1.7286601"
"2022-09-23T14:18:03.879433","-1.7286596"
"2022-09-23T14:18:07.894381","-1.7286603"
"2022-09-23T14:18:11.922771","-1.7286583"
"2022-09-23T14:18:15.946474","-1.7286617"
"2022-09-23T14:18:19.973568","-1.7391047"
"2022-09-23T14:18:23.992754","-1.959653"
"2022-09-23T14:18:28.012706","-1.9755443"
"2022-09-23T14:18:32.045145","-1.9755757"
"2022-09-23T14:18:36.063589","-1.975576"
"2022-09-23T14:18:40.089016","-1.9755761"
"2022-09-23T14:18:44.108798","-1.9755782"
"2022-09-23T14:18:48.130626","-1.9755775"
"2022-09-23T14:18:52.157889","-1.9755776"
"2022-09-23T14:18:56.180045","-1.9755775"
"2022-09-23T14:19:00.201585","-1.9755769"
"2022-09-23T14:19:04.235770","-1.975577"
"2022-09-23T14:19:08.257005","-1.9755771"
"2022-09-23T14:19:12.280195","-1.9755774"
"2022-09-23T14:19:16.300862","-1.9755781"
"2022-09-23T14:19:20.326660","-1.9755784"
"2022-09-23T14:19:24.354763","-1.9755783"
"2022-09-23T14:19:28.373459","-1.9755777"
"2022-09-23T14:19:32.396146","-1.9755772"
"2022-09-23T14:19:36.418045","-1.9755791"
"2022-09-23T14:19:40.444868","-1.9755805"
"2022-09-23T14:19:44.465270","-1.9755775"
"2022-09-23T14:19:48.496942","-1.9755787"
"2022-09-23T14:19:52.519278","-1.975578"
"2022-09-23T14:19:56.544861","-1.9755789"
"2022-09-23T14:20:00.568109","-1.9755788"
"2022-09-23T14:20:04.591896","-1.9755776"
"2022-09-23T14:20:08.609323","-1.9755778"
"2022-09-23T14:20:12.632434","-1.9755775"
"2022-09-23T14:20:16.661597","-1.9755787"
"2022-09-23T14:20:20.676902","-1.9755779"
"2022-09-23T14:20:24.706223","-1.9755778"
"2022-09-23T14:20:28.724706","-1.9755787"
"2022-09-23T14:20:32.750639","-1.9755779"
"2022-09-23T14:20:36.771246","-1.9755779"
"2022-09-23T14:20:40.795444","-1.9755782"
"2022-09-23T14:20:44.826901","-1.9755775"
"2022-09-23T14:20:48.847624","-1.9755765"
"2022-09-23T14:20:52.872882","-1.9755768"
"2022-09-23T14:20:56.897526","-1.9755771"
"2022-09-23T14:21:00.917371","-1.9755787"
"2022-09-23T14:21:04.942103","-1.9755791"
"2022-09-23T14:21:08.969688","-1.9755777"
"2022-09-23T14:21:12.983365","-1.9755769"
"2022-09-23T14:21:17.016355","-1.9755769"
