"timestamp","voltage"
"2022-09-23T14:21:21.039305","-2.0127862"
"2022-09-23T14:21:25.053971","-2.2163086"
"2022-09-23T14:21:29.084500","-2.2224702"
"2022-09-23T14:21:33.107790","-2.2224838"
"2022-09-23T14:21:37.133048","-2.222485"
"2022-09-23T14:21:41.154678","-2.2224858"
"2022-09-23T14:21:45.179921","-2.2224862"
"2022-09-23T14:21:49.205062","-2.2224859"
"2022-09-23T14:21:53.224746","-2.2224857"
"2022-09-23T14:21:57.250497","-2.2224871"
"2022-09-23T14:22:01.274464","-2.2224884"
"2022-09-23T14:22:05.291997","-2.2224877"
"2022-09-23T14:22:09.320862","-2.2224887"
"2022-09-23T14:22:13.339295","-2.2224881"
"2022-09-23T14:22:17.365155","-2.2224894"
"2022-09-23T14:22:21.392340","-2.2224877"
"2022-09-23T14:22:25.409001","-2.2224882"
"2022-09-23T14:22:29.438320","-2.222489"
"2022-09-23T14:22:33.459196","-2.2224892"
"2022-09-23T14:22:37.481163","-2.2224877"
"2022-09-23T14:22:41.507604","-2.2224878"
"2022-09-23T14:22:45.536828","-2.2224863"
"2022-09-23T14:22:49.555708","-2.222487"
"2022-09-23T14:22:53.576847","-2.2224866"
"2022-09-23T14:22:57.603728","-2.2224871"
"2022-09-23T14:23:01.630403","-2.2224878"
"2022-09-23T14:23:05.645957","-2.2224872"
"2022-09-23T14:23:09.678051","-2.2224872"
"2022-09-23T14:23:13.692956","-2.222487"
"2022-09-23T14:23:17.725343","-2.2224856"
"2022-09-23T14:23:21.748136","-2.2224855"
"2022-09-23T14:23:25.765546","-2.2224859"
"2022-09-23T14:23:29.790159","-2.2224849"
"2022-09-23T14:23:33.809920","-2.222482"
"2022-09-23T14:23:37.840730","-2.2224798"
"2022-09-23T14:23:41.866132","-2.2224747"
"2022-09-23T14:23:45.881511","-2.2224749"
"2022-09-23T14:23:49.907455","-2.2224735"
"2022-09-23T14:23:53.931430","-2.2224731"
"2022-09-23T14:23:57.959972","-2.222473"
"2022-09-23T14:24:01.978095","-2.2224708"
"2022-09-23T14:24:06.003014","-2.2224667"
"2022-09-23T14:24:10.030871","-2.2224659"
"2022-09-23T14:24:14.047133","-2.2224614"
"2022-09-23T14:24:18.072358","-2.2224592"
"2022-09-23T14:24:22.093671","-2.3024403"
"2022-09-23T14:24:26.121818","-2.4675123"
"2022-09-23T14:24:30.141274","-2.469358"
"2022-09-23T14:24:34.168957","-2.4693609"
"2022-09-23T14:24:38.192183","-2.4693648"
"2022-09-23T14:24:42.219067","-2.4693654"
"2022-09-23T14:24:46.239820","-2.4693694"
"2022-09-23T14:24:50.267915","-2.469371"
"2022-09-23T14:24:54.289650","-2.4693741"
"2022-09-23T14:24:58.310410","-2.4693661"
"2022-09-23T14:25:02.336454","-2.4693672"
"2022-09-23T14:25:06.362952","-2.4693646"
"2022-09-23T14:25:10.377423","-2.4693668"
"2022-09-23T14:25:14.402409","-2.4694236"
"2022-09-23T14:25:18.427998","-2.4694498"
"2022-09-23T14:25:22.454927","-2.4694509"
"2022-09-23T14:25:26.481622","-2.4694467"
"2022-09-23T14:25:30.499079","-2.4694484"
"2022-09-23T14:25:34.523041","-2.4694491"
"2022-09-23T14:25:38.544454","-2.4694496"
"2022-09-23T14:25:42.570907","-2.4694471"
"2022-09-23T14:25:46.590959","-2.4694467"
"2022-09-23T14:25:50.612578","-2.4694475"
"2022-09-23T14:25:54.642743","-2.4694477"
"2022-09-23T14:25:58.662835","-2.4694477"
"2022-09-23T14:26:02.686366","-2.4694479"
"2022-09-23T14:26:06.708941","-2.4694475"
"2022-09-23T14:26:10.730313","-2.4694477"
"2022-09-23T14:26:14.765966","-2.4694482"
"2022-09-23T14:26:18.789871","-2.4694473"
"2022-09-23T14:26:22.810274","-2.4694477"
"2022-09-23T14:26:26.832705","-2.4694474"
"2022-09-23T14:26:30.863264","-2.4694494"
"2022-09-23T14:26:34.881739","-2.4694479"
"2022-09-23T14:26:38.902136","-2.4694472"
"2022-09-23T14:26:42.932598","-2.4694481"
"2022-09-23T14:26:46.951748","-2.4694489"
"2022-09-23T14:26:50.979684","-2.4694478"
"2022-09-23T14:26:55.004542","-2.4694476"
"2022-09-23T14:26:59.021791","-2.4694467"
"2022-09-23T14:27:03.042689","-2.4694467"
"2022-09-23T14:27:07.072365","-2.4694481"
"2022-09-23T14:27:11.095829","-2.4694473"
"2022-09-23T14:27:15.120354","-2.4694488"
"2022-09-23T14:27:19.138166","-2.4694491"
"2022-09-23T14:27:23.168210","-2.6012093"
"2022-09-23T14:27:27.192299","-2.7158648"
"2022-09-23T14:27:31.217666","-2.7163534"
"2022-09-23T14:27:35.240928","-2.7163544"
"2022-09-23T14:27:39.259508","-2.7163541"
"2022-09-23T14:27:43.284598","-2.716355"
"2022-09-23T14:27:47.302830","-2.7163534"
"2022-09-23T14:27:51.334506","-2.7163529"
"2022-09-23T14:27:55.352157","-2.7163532"
"2022-09-23T14:27:59.383749","-2.7163538"
"2022-09-23T14:28:03.402226","-2.716354"
"2022-09-23T14:28:07.423375","-2.7163545"
"2022-09-23T14:28:11.446127","-2.7163531"
"2022-09-23T14:28:15.475064","-2.7163544"
"2022-09-23T14:28:19.500091","-2.7163567"
"2022-09-23T14:28:23.515589","-2.7163577"
"2022-09-23T14:28:27.543256","-2.7163578"
"2022-09-23T14:28:31.563450","-2.7163547"
"2022-09-23T14:28:35.589401","-2.7163554"
"2022-09-23T14:28:39.619547","-2.7163562"
"2022-09-23T14:28:43.635635","-2.7163564"
"2022-09-23T14:28:47.659391","-2.7163561"
"2022-09-23T14:28:51.682626","-2.7163558"
"2022-09-23T14:28:55.705962","-2.7163569"
"2022-09-23T14:28:59.737524","-2.7163581"
"2022-09-23T14:29:03.756649","-2.7163573"
"2022-09-23T14:29:07.775443","-2.7163566"
"2022-09-23T14:29:11.803027","-2.7163562"
"2022-09-23T14:29:15.826457","-2.7163558"
"2022-09-23T14:29:19.854711","-2.7163562"
"2022-09-23T14:29:23.873221","-2.7163571"
"2022-09-23T14:29:27.903714","-2.7163564"
"2022-09-23T14:29:31.917965","-2.7163548"
"2022-09-23T14:29:35.943577","-2.7163541"
"2022-09-23T14:29:39.974307","-2.7163567"
"2022-09-23T14:29:43.998432","-2.7163564"
"2022-09-23T14:29:48.021505","-2.7163562"
"2022-09-23T14:29:52.043348","-2.7163565"
"2022-09-23T14:29:56.058615","-2.7163574"
"2022-09-23T14:30:00.091767","-2.716359"
"2022-09-23T14:30:04.110343","-2.71636"
"2022-09-23T14:30:08.134395","-2.7163577"
"2022-09-23T14:30:12.158048","-2.7163597"
"2022-09-23T14:30:16.186223","-2.7163588"
"2022-09-23T14:30:20.204391","-2.7163584"
"2022-09-23T14:30:24.229417","-2.3280651"
"2022-09-23T14:30:28.249937","-2.9593087"
"2022-09-23T14:30:32.280421","-2.9632327"
"2022-09-23T14:30:36.301911","-2.9632444"
"2022-09-23T14:30:40.327209","-2.9632466"
"2022-09-23T14:30:44.342795","-2.9632457"
"2022-09-23T14:30:48.370284","-2.9632458"
"2022-09-23T14:30:52.397157","-2.963247"
"2022-09-23T14:30:56.417043","-2.963247"
"2022-09-23T14:31:00.437735","-2.9632476"
"2022-09-23T14:31:04.470108","-2.9632468"
"2022-09-23T14:31:08.486528","-2.9632493"
"2022-09-23T14:31:12.512312","-2.9632462"
"2022-09-23T14:31:16.531465","-2.9632469"
"2022-09-23T14:31:20.564236","-2.9632469"
"2022-09-23T14:31:24.579913","-2.9632477"
"2022-09-23T14:31:28.610210","-2.9632476"
"2022-09-23T14:31:32.633302","-2.9632479"
"2022-09-23T14:31:36.658892","-2.9632482"
"2022-09-23T14:31:40.683383","-2.9632493"
"2022-09-23T14:31:44.700066","-2.9632498"
"2022-09-23T14:31:48.729221","-2.9632491"
"2022-09-23T14:31:52.756816","-2.9632467"
"2022-09-23T14:31:56.776598","-2.9632483"
"2022-09-23T14:32:00.795920","-2.9632459"
"2022-09-23T14:32:04.827504","-2.9632458"
"2022-09-23T14:32:08.851331","-2.9632466"
"2022-09-23T14:32:12.870742","-2.9632469"
"2022-09-23T14:32:16.890810","-2.9632471"
"2022-09-23T14:32:20.919722","-2.963248"
"2022-09-23T14:32:24.939737","-2.9632481"
"2022-09-23T14:32:28.967553","-2.963249"
"2022-09-23T14:32:32.990947","-2.9632485"
"2022-09-23T14:32:37.009378","-2.9632477"
"2022-09-23T14:32:41.038490","-2.9632482"
"2022-09-23T14:32:45.060000","-2.9632475"
"2022-09-23T14:32:49.078522","-2.9632466"
"2022-09-23T14:32:53.110063","-2.9632438"
"2022-09-23T14:32:57.127501","-2.9632475"
"2022-09-23T14:33:01.153356","-2.9632445"
"2022-09-23T14:33:05.177453","-2.9632462"
"2022-09-23T14:33:09.198391","-2.9632429"
"2022-09-23T14:33:13.220979","-2.9632444"
"2022-09-23T14:33:17.251794","-2.9632467"
"2022-09-23T14:33:21.269370","-2.9699224"
"2022-09-23T14:33:25.298739","-3.1907019"
"2022-09-23T14:33:29.317017","-3.2101188"
"2022-09-23T14:33:33.341364","-3.2101559"
"2022-09-23T14:33:37.371910","-3.210158"
"2022-09-23T14:33:41.393306","-3.2101602"
"2022-09-23T14:33:45.419681","-3.2101609"
"2022-09-23T14:33:49.437938","-3.2101613"
"2022-09-23T14:33:53.461228","-3.2101621"
"2022-09-23T14:33:57.486939","-3.2101624"
"2022-09-23T14:34:01.509087","-3.2101629"
"2022-09-23T14:34:05.530715","-3.2101623"
"2022-09-23T14:34:09.555005","-3.2101627"
"2022-09-23T14:34:13.580188","-3.2101632"
"2022-09-23T14:34:17.607007","-3.2101612"
"2022-09-23T14:34:21.627457","-3.2101632"
"2022-09-23T14:34:25.646440","-3.2101617"
"2022-09-23T14:34:29.671350","-3.2101634"
"2022-09-23T14:34:33.695884","-3.2101622"
"2022-09-23T14:34:37.721193","-3.2101617"
"2022-09-23T14:34:41.746808","-3.210163"
"2022-09-23T14:34:45.772399","-3.2101633"
"2022-09-23T14:34:49.796743","-3.2101643"
"2022-09-23T14:34:53.814894","-3.2101635"
"2022-09-23T14:34:57.835614","-3.2101636"
"2022-09-23T14:35:01.861789","-3.2101631"
"2022-09-23T14:35:05.887469","-3.2101647"
"2022-09-23T14:35:09.910812","-3.210163"
"2022-09-23T14:35:13.934383","-3.2101634"
"2022-09-23T14:35:17.953898","-3.2101642"
"2022-09-23T14:35:21.978133","-3.2101632"
"2022-09-23T14:35:26.008512","-3.2101645"
"2022-09-23T14:35:30.026897","-3.2101641"
"2022-09-23T14:35:34.053013","-3.2101624"
"2022-09-23T14:35:38.078956","-3.2101626"
"2022-09-23T14:35:42.097345","-3.2101631"
"2022-09-23T14:35:46.123177","-3.2101632"
"2022-09-23T14:35:50.146588","-3.2101662"
"2022-09-23T14:35:54.173465","-3.2101631"
"2022-09-23T14:35:58.197118","-3.2101655"
"2022-09-23T14:36:02.213392","-3.2101665"
"2022-09-23T14:36:06.239840","-3.2101636"
"2022-09-23T14:36:10.266425","-3.2101661"
"2022-09-23T14:36:14.289706","-3.2101658"
"2022-09-23T14:36:18.313853","-3.2101667"
"2022-09-23T14:36:22.336339","-3.2482125"
"2022-09-23T14:36:26.357023","-3.4510192"
"2022-09-23T14:36:30.387228","-3.4570552"
"2022-09-23T14:36:34.407894","-3.4570692"
"2022-09-23T14:36:38.434073","-3.4570704"
"2022-09-23T14:36:42.455868","-3.45707"
"2022-09-23T14:36:46.475991","-3.4570717"
"2022-09-23T14:36:50.504471","-3.4570723"
"2022-09-23T14:36:54.530499","-3.457073"
"2022-09-23T14:36:58.548094","-3.4570717"
"2022-09-23T14:37:02.571146","-3.4570735"
"2022-09-23T14:37:06.596117","-3.4570735"
"2022-09-23T14:37:10.619224","-3.4570723"
"2022-09-23T14:37:14.646984","-3.457075"
"2022-09-23T14:37:18.671399","-3.4570733"
"2022-09-23T14:37:22.688686","-3.4570732"
"2022-09-23T14:37:26.712150","-3.4570705"
"2022-09-23T14:37:30.745024","-3.4570734"
"2022-09-23T14:37:34.768795","-3.4570723"
"2022-09-23T14:37:38.790717","-3.4570699"
"2022-09-23T14:37:42.810036","-3.4570701"
"2022-09-23T14:37:46.834869","-3.4570727"
"2022-09-23T14:37:50.855316","-3.4570732"
"2022-09-23T14:37:54.884998","-3.4570741"
"2022-09-23T14:37:58.906333","-3.4570709"
"2022-09-23T14:38:02.930063","-3.457072"
"2022-09-23T14:38:06.948339","-3.4570706"
"2022-09-23T14:38:10.973499","-3.4570676"
"2022-09-23T14:38:14.996311","-3.4570684"
"2022-09-23T14:38:19.026158","-3.4570708"
"2022-09-23T14:38:23.050914","-3.457073"
"2022-09-23T14:38:27.074850","-3.4570746"
"2022-09-23T14:38:31.095911","-3.4570749"
"2022-09-23T14:38:35.119831","-3.4570776"
"2022-09-23T14:38:39.143123","-3.457075"
"2022-09-23T14:38:43.165557","-3.4570753"
"2022-09-23T14:38:47.192882","-3.4570767"
"2022-09-23T14:38:51.208098","-3.4570765"
"2022-09-23T14:38:55.234971","-3.4570762"
"2022-09-23T14:38:59.259347","-3.4570771"
"2022-09-23T14:39:03.280910","-3.457076"
"2022-09-23T14:39:07.301836","-3.4570758"
"2022-09-23T14:39:11.333703","-3.4570752"
"2022-09-23T14:39:15.353411","-3.4570741"
"2022-09-23T14:39:19.372603","-3.4570736"
"2022-09-23T14:39:23.405361","-3.5376969"
"2022-09-23T14:39:27.428957","-3.702162"
"2022-09-23T14:39:31.451960","-3.7039814"
"2022-09-23T14:39:35.474508","-3.7039854"
"2022-09-23T14:39:39.497989","-3.7039879"
"2022-09-23T14:39:43.524109","-3.7039882"
"2022-09-23T14:39:47.546406","-3.7039891"
"2022-09-23T14:39:51.571185","-3.7039877"
"2022-09-23T14:39:55.591749","-3.7039887"
"2022-09-23T14:39:59.617847","-3.7039889"
"2022-09-23T14:40:03.638477","-3.7039884"
"2022-09-23T14:40:07.664849","-3.7039876"
"2022-09-23T14:40:11.686334","-3.70399"
"2022-09-23T14:40:15.706667","-3.7039903"
"2022-09-23T14:40:19.730315","-3.7039892"
"2022-09-23T14:40:23.751926","-3.7039901"
"2022-09-23T14:40:27.777640","-3.7039896"
"2022-09-23T14:40:31.799370","-3.7039887"
"2022-09-23T14:40:35.830062","-3.7039921"
"2022-09-23T14:40:39.845612","-3.7039899"
"2022-09-23T14:40:43.874392","-3.7039897"
"2022-09-23T14:40:47.896669","-3.7039905"
"2022-09-23T14:40:51.920846","-3.7039909"
"2022-09-23T14:40:55.944899","-3.7039899"
"2022-09-23T14:40:59.963249","-3.703991"
"2022-09-23T14:41:03.991111","-3.7039917"
"2022-09-23T14:41:08.018323","-3.7039891"
"2022-09-23T14:41:12.041404","-3.7039887"
"2022-09-23T14:41:16.061425","-3.7039866"
"2022-09-23T14:41:20.085384","-3.7039862"
"2022-09-23T14:41:24.113969","-3.7039855"
"2022-09-23T14:41:28.128613","-3.7039863"
"2022-09-23T14:41:32.151274","-3.7039858"
"2022-09-23T14:41:36.176437","-3.703987"
"2022-09-23T14:41:40.200184","-3.703987"
"2022-09-23T14:41:44.224824","-3.7039856"
"2022-09-23T14:41:48.250876","-3.7039872"
"2022-09-23T14:41:52.275223","-3.7039854"
"2022-09-23T14:41:56.297712","-3.7039865"
"2022-09-23T14:42:00.318866","-3.7039879"
"2022-09-23T14:42:04.343282","-3.7039883"
"2022-09-23T14:42:08.363849","-3.7039872"
"2022-09-23T14:42:12.396831","-3.7039843"
"2022-09-23T14:42:16.419128","-3.7039846"
"2022-09-23T14:42:20.438264","-3.7039859"
"2022-09-23T14:42:24.464481","-3.8380632"
"2022-09-23T14:42:28.491245","-3.9504572"
"2022-09-23T14:42:32.509685","-3.9508879"
"2022-09-23T14:42:36.538373","-3.9508923"
"2022-09-23T14:42:40.557820","-3.9508915"
"2022-09-23T14:42:44.576419","-3.9508913"
"2022-09-23T14:42:48.605222","-3.95089"
"2022-09-23T14:42:52.624994","-3.95089"
"2022-09-23T14:42:56.649510","-3.9508917"
"2022-09-23T14:43:00.677787","-3.9508924"
"2022-09-23T14:43:04.703587","-3.9508934"
"2022-09-23T14:43:08.724079","-3.9508922"
"2022-09-23T14:43:12.749364","-3.9508938"
"2022-09-23T14:43:16.773225","-3.950894"
"2022-09-23T14:43:20.792208","-3.9508971"
"2022-09-23T14:43:24.811710","-3.9508942"
"2022-09-23T14:43:28.844076","-3.9508943"
"2022-09-23T14:43:32.860814","-3.9508942"
"2022-09-23T14:43:36.891413","-3.9508929"
"2022-09-23T14:43:40.914180","-3.9508895"
"2022-09-23T14:43:44.933224","-3.9508909"
"2022-09-23T14:43:48.957001","-3.9508908"
"2022-09-23T14:43:52.978859","-3.9508915"
"2022-09-23T14:43:57.004436","-3.9508924"
"2022-09-23T14:44:01.029878","-3.9508921"
"2022-09-23T14:44:05.056692","-3.9508918"
"2022-09-23T14:44:09.079823","-3.9508917"
"2022-09-23T14:44:13.095916","-3.9508952"
"2022-09-23T14:44:17.122488","-3.9508933"
"2022-09-23T14:44:21.143300","-3.9508937"
"2022-09-23T14:44:25.169882","-3.9508939"
"2022-09-23T14:44:29.197547","-3.9508926"
"2022-09-23T14:44:33.217844","-3.9508924"
"2022-09-23T14:44:37.239288","-3.9508924"
"2022-09-23T14:44:41.269735","-3.9508915"
"2022-09-23T14:44:45.289217","-3.9508909"
"2022-09-23T14:44:49.314619","-3.9508899"
"2022-09-23T14:44:53.340055","-3.950889"
"2022-09-23T14:44:57.361587","-3.9508907"
"2022-09-23T14:45:01.379264","-3.950891"
"2022-09-23T14:45:05.410774","-3.9508893"
"2022-09-23T14:45:09.432167","-3.9508893"
"2022-09-23T14:45:13.449905","-3.9508883"
"2022-09-23T14:45:17.483662","-3.9508885"
"2022-09-23T14:45:21.509199","-3.9508882"
"2022-09-23T14:45:25.529156","-4.1247794"
"2022-09-23T14:45:29.548435","-4.1976217"
"2022-09-23T14:45:33.578034","-4.1977857"
"2022-09-23T14:45:37.603992","-4.1977879"
"2022-09-23T14:45:41.627571","-4.1977907"
"2022-09-23T14:45:45.648642","-4.1977883"
"2022-09-23T14:45:49.673690","-4.1977896"
"2022-09-23T14:45:53.697294","-4.1977903"
"2022-09-23T14:45:57.721407","-4.1977892"
"2022-09-23T14:46:01.744150","-4.1977897"
"2022-09-23T14:46:05.766077","-4.1977894"
"2022-09-23T14:46:09.792500","-4.1977895"
"2022-09-23T14:46:13.811232","-4.1977914"
"2022-09-23T14:46:17.833022","-4.1977928"
"2022-09-23T14:46:21.856456","-4.1977949"
"2022-09-23T14:46:25.886647","-4.1977942"
"2022-09-23T14:46:29.908644","-4.1977936"
"2022-09-23T14:46:33.929298","-4.1977914"
"2022-09-23T14:46:37.954018","-4.197789"
"2022-09-23T14:46:41.975855","-4.19779"
"2022-09-23T14:46:46.003531","-4.1977916"
"2022-09-23T14:46:50.023149","-4.1977907"
"2022-09-23T14:46:54.051199","-4.1977927"
"2022-09-23T14:46:58.068297","-4.1977946"
"2022-09-23T14:47:02.097589","-4.1977955"
"2022-09-23T14:47:06.120148","-4.1977907"
"2022-09-23T14:47:10.138901","-4.1977942"
"2022-09-23T14:47:14.163865","-4.1977967"
"2022-09-23T14:47:18.192272","-4.1977991"
"2022-09-23T14:47:22.214325","-4.1978022"
"2022-09-23T14:47:26.236875","-4.1978028"
"2022-09-23T14:47:30.263450","-4.1978029"
"2022-09-23T14:47:34.285147","-4.1978015"
"2022-09-23T14:47:38.304700","-4.1978005"
"2022-09-23T14:47:42.331939","-4.1977989"
"2022-09-23T14:47:46.355812","-4.1977996"
"2022-09-23T14:47:50.376421","-4.1978004"
"2022-09-23T14:47:54.399029","-4.1977998"
"2022-09-23T14:47:58.429073","-4.1977992"
"2022-09-23T14:48:02.446174","-4.1977983"
"2022-09-23T14:48:06.469121","-4.1977994"
"2022-09-23T14:48:10.495095","-4.1978"
"2022-09-23T14:48:14.525270","-4.1977987"
"2022-09-23T14:48:18.548057","-4.1977984"
